Enterprise_ID,Farmer_ID,Enterprise_Type,Primary_Crop,Secondary_Crop,Farm_Size,Farm_Size_Category,Farming_Experience,Farming_Equipment_type,Uses_Irrigation,Depends_on_Rain,Uses_Fertilizer,Uses_Improved_Seeds,Yield_per_Hectare,Profit,Monthly_Income,Monthly_Expense,Value_of_Farm_Assets,Total_Operating_Expenditure,Farm_Income
ENT_019466,FARMER_09794,Livestock,Pigs,N/A,148.0,Medium,2,Traditional,N/A,N/A,N/A,N/A,0.0,893000,149000,74000,25176000,893000,1786000
ENT_019467,FARMER_09795,Livestock,Goats,N/A,6.0,Subsistence,6,Modern,N/A,N/A,N/A,N/A,0.0,23000,5000,3000,1777000,40000,63000
ENT_019468,FARMER_09796,Livestock,Pigs,N/A,278.0,Large,29,Modern,N/A,N/A,N/A,N/A,0.0,1474000,207000,84000,68521000,1009000,2483000
ENT_019469,FARMER_09797,Fish Farming,Various Fish,N/A,238.0,Small,3,Traditional,N/A,N/A,N/A,N/A,0.0,281000,43000,20000,25203000,235000,516000
ENT_019470,FARMER_09797,Fish Farming,Various Fish,N/A,969.0,Medium,3,Integrated,N/A,N/A,N/A,N/A,0.0,820000,146000,78000,159816000,937000,1757000
ENT_019471,FARMER_09798,Fish Farming,Various Fish,N/A,898.0,Medium,10,Modern,N/A,N/A,N/A,N/A,0.0,249000,92000,71000,238524000,857000,1106000
ENT_019472,FARMER_09798,Crop,Sesame,None,7.63,Medium,8,Traditional,No,Yes,Yes,No,4.86,3455000,532000,244000,1152000,2926000,6381000
ENT_019473,FARMER_09799,Livestock,Sheep,N/A,132.0,Medium,2,Integrated,N/A,N/A,N/A,N/A,0.0,279000,102000,78000,31662000,941000,1220000
ENT_019474,FARMER_09799,Fish Farming,Various Fish,N/A,377.0,Small,8,Integrated,N/A,N/A,N/A,N/A,0.0,173000,68000,53000,49180000,637000,810000
ENT_019475,FARMER_09799,Livestock,Goats,N/A,90.0,Medium,12,Integrated,N/A,N/A,N/A,N/A,0.0,399000,123000,90000,14514000,1081000,1480000
ENT_019476,FARMER_09800,Crop,Plantain,None,7.53,Medium,15,Traditional,No,Yes,No,No,4.41,4382000,888000,522000,635000,6268000,10650000
ENT_019477,FARMER_09800,Crop,Rice,None,3.96,Small,2,Integrated,No,Yes,No,No,1.04,323000,116000,89000,926000,1069000,1392000
ENT_019478,FARMER_09800,Fish Farming,Various Fish,N/A,119.0,Small,20,Traditional,N/A,N/A,N/A,N/A,0.0,43000,14000,11000,9842000,131000,174000
ENT_019479,FARMER_09801,Fish Farming,Various Fish,N/A,654.0,Medium,5,Modern,N/A,N/A,N/A,N/A,0.0,763000,118000,54000,145373000,649000,1412000
ENT_019480,FARMER_09802,Fish Farming,Various Fish,N/A,953.0,Medium,24,Traditional,N/A,N/A,N/A,N/A,0.0,854000,306000,234000,99676000,2814000,3668000
ENT_019481,FARMER_09802,Livestock,Goats,N/A,242.0,Large,28,Integrated,N/A,N/A,N/A,N/A,0.0,1482000,321000,197000,54482000,2367000,3849000
ENT_019482,FARMER_09803,Crop,Groundnut,Yam,0.37,Subsistence,46,Modern,No,Yes,Yes,No,3.52,72000,21000,15000,82000,175000,247000
ENT_019483,FARMER_09804,Livestock,Goats,N/A,96.0,Medium,16,Traditional,N/A,N/A,N/A,N/A,0.0,685000,147000,90000,13144000,1080000,1765000
ENT_019484,FARMER_09805,Livestock,Cattle,N/A,19.0,Small,24,Traditional,N/A,N/A,N/A,N/A,0.0,50000,16000,12000,2671000,138000,188000
ENT_019485,FARMER_09805,Crop,Cassava,Millet,9.38,Medium,21,Modern,No,Yes,No,Yes,1.67,1181000,239000,140000,1999000,1685000,2866000
ENT_019486,FARMER_09806,Fish Farming,Various Fish,N/A,714.0,Medium,21,Traditional,N/A,N/A,N/A,N/A,0.0,592000,120000,70000,88386000,843000,1435000
ENT_019487,FARMER_09806,Fish Farming,Various Fish,N/A,475.0,Small,14,Integrated,N/A,N/A,N/A,N/A,0.0,380000,60000,28000,37317000,338000,718000
ENT_019488,FARMER_09807,Livestock,Poultry,N/A,156.0,Medium,6,Integrated,N/A,N/A,N/A,N/A,0.0,957000,161000,81000,24804000,974000,1931000
ENT_019489,FARMER_09808,Livestock,Cattle,N/A,213.0,Large,3,Modern,N/A,N/A,N/A,N/A,0.0,716000,265000,205000,43074000,2459000,3175000
ENT_019490,FARMER_09808,Crop,Cocoa,None,13.63,Large,12,Modern,No,Yes,No,No,4.82,7953000,1721000,1058000,3549000,12697000,20650000
ENT_019491,FARMER_09809,Livestock,Goats,N/A,66.0,Medium,17,Traditional,N/A,N/A,N/A,N/A,0.0,565000,88000,40000,10467000,485000,1050000
ENT_019492,FARMER_09809,Fish Farming,Various Fish,N/A,412.0,Small,31,Integrated,N/A,N/A,N/A,N/A,0.0,484000,143000,103000,49672000,1237000,1721000
ENT_019493,FARMER_09809,Livestock,Goats,N/A,161.0,Medium,20,Integrated,N/A,N/A,N/A,N/A,0.0,897000,260000,185000,24502000,2223000,3120000
ENT_019494,FARMER_09810,Fish Farming,Various Fish,N/A,281.0,Small,15,Traditional,N/A,N/A,N/A,N/A,0.0,392000,85000,53000,33879000,631000,1023000
ENT_019495,FARMER_09810,Livestock,Poultry,N/A,163.0,Medium,10,Traditional,N/A,N/A,N/A,N/A,0.0,391000,82000,50000,24331000,594000,985000
ENT_019496,FARMER_09810,Crop,Cowpea,None,6.65,Medium,4,Traditional,No,Yes,No,No,4.07,2976000,685000,437000,420000,5247000,8223000
ENT_019497,FARMER_09811,Livestock,Poultry,N/A,111.0,Medium,8,Modern,N/A,N/A,N/A,N/A,0.0,1098000,169000,78000,19208000,931000,2029000
ENT_019498,FARMER_09811,Fish Farming,Various Fish,N/A,983.0,Medium,16,Integrated,N/A,N/A,N/A,N/A,0.0,1361000,199000,86000,175169000,1030000,2391000
ENT_019499,FARMER_09811,Crop,Vegetables,None,9.28,Medium,10,Integrated,No,Yes,Yes,No,0.59,811000,145000,78000,1476000,930000,1741000
ENT_019500,FARMER_09812,Livestock,Goats,N/A,23.0,Small,39,Integrated,N/A,N/A,N/A,N/A,0.0,102000,22000,13000,4839000,160000,262000
ENT_019501,FARMER_09812,Fish Farming,Various Fish,N/A,922.0,Medium,28,Integrated,N/A,N/A,N/A,N/A,0.0,1675000,341000,201000,118200000,2415000,4090000
ENT_019502,FARMER_09812,Fish Farming,Various Fish,N/A,511.0,Medium,19,Integrated,N/A,N/A,N/A,N/A,0.0,780000,122000,56000,97793000,678000,1458000
ENT_019503,FARMER_09813,Crop,Vegetables,Soybean,12.47,Large,1,Integrated,No,Yes,No,No,3.92,7774000,1099000,452000,1315000,5418000,13192000
ENT_019504,FARMER_09813,Crop,Vegetables,Yam,12.59,Large,23,Integrated,No,Yes,No,No,3.35,3646000,609000,305000,1789000,3664000,7310000
ENT_019505,FARMER_09813,Fish Farming,Various Fish,N/A,624.0,Medium,16,Modern,N/A,N/A,N/A,N/A,0.0,531000,218000,174000,89911000,2091000,2622000
ENT_019506,FARMER_09814,Livestock,Cattle,N/A,210.0,Large,9,Traditional,N/A,N/A,N/A,N/A,0.0,960000,162000,82000,39927000,981000,1941000
ENT_019507,FARMER_09814,Fish Farming,Various Fish,N/A,171.0,Small,8,Traditional,N/A,N/A,N/A,N/A,0.0,266000,69000,46000,32253000,557000,823000
ENT_019508,FARMER_09815,Crop,Cocoa,None,5.35,Medium,25,Integrated,No,Yes,Yes,No,5.82,1256000,402000,297000,872000,3568000,4824000
ENT_019509,FARMER_09815,Fish Farming,Various Fish,N/A,925.0,Medium,5,Traditional,N/A,N/A,N/A,N/A,0.0,1395000,277000,161000,147930000,1930000,3325000
ENT_019510,FARMER_09815,Crop,Tomato,None,3.97,Small,3,Integrated,Yes,No,Yes,No,5.22,3037000,435000,182000,527000,2181000,5218000
ENT_019511,FARMER_09816,Fish Farming,Various Fish,N/A,394.0,Small,18,Modern,N/A,N/A,N/A,N/A,0.0,740000,143000,82000,66482000,980000,1720000
ENT_019512,FARMER_09816,Livestock,Poultry,N/A,170.0,Medium,1,Modern,N/A,N/A,N/A,N/A,0.0,526000,140000,96000,38001000,1157000,1683000
ENT_019513,FARMER_09817,Fish Farming,Various Fish,N/A,620.0,Medium,10,Integrated,N/A,N/A,N/A,N/A,0.0,763000,146000,83000,118978000,992000,1755000
ENT_019514,FARMER_09818,Livestock,Cattle,N/A,152.0,Medium,14,Integrated,N/A,N/A,N/A,N/A,0.0,701000,253000,195000,30255000,2336000,3037000
ENT_019515,FARMER_09819,Livestock,Goats,N/A,49.0,Small,25,Integrated,N/A,N/A,N/A,N/A,0.0,285000,47000,24000,6739000,284000,569000
ENT_019516,FARMER_09819,Fish Farming,Various Fish,N/A,753.0,Medium,32,Modern,N/A,N/A,N/A,N/A,0.0,958000,179000,100000,61039000,1194000,2152000
ENT_019517,FARMER_09819,Crop,Rice,Tomato,11.55,Large,34,Integrated,No,Yes,No,No,4.92,3925000,1088000,760000,2605000,9125000,13050000
ENT_019518,FARMER_09820,Livestock,Sheep,N/A,38.0,Small,9,Modern,N/A,N/A,N/A,N/A,0.0,134000,19000,8000,8073000,98000,232000
ENT_019519,FARMER_09820,Crop,Maize,Millet,6.48,Medium,1,Traditional,No,Yes,No,No,2.53,2354000,395000,199000,461000,2391000,4745000
ENT_019520,FARMER_09821,Livestock,Cattle,N/A,59.0,Medium,12,Traditional,N/A,N/A,N/A,N/A,0.0,602000,92000,42000,8519000,505000,1107000
ENT_019521,FARMER_09821,Fish Farming,Various Fish,N/A,480.0,Small,1,Modern,N/A,N/A,N/A,N/A,0.0,132000,49000,38000,47091000,458000,590000
ENT_019522,FARMER_09821,Fish Farming,Various Fish,N/A,161.0,Small,3,Modern,N/A,N/A,N/A,N/A,0.0,245000,40000,20000,36060000,236000,481000
ENT_019523,FARMER_09822,Fish Farming,Various Fish,N/A,507.0,Medium,5,Integrated,N/A,N/A,N/A,N/A,0.0,540000,121000,76000,103059000,907000,1447000
ENT_019524,FARMER_09823,Livestock,Sheep,N/A,115.0,Medium,36,Modern,N/A,N/A,N/A,N/A,0.0,1007000,147000,63000,9222000,755000,1762000
ENT_019525,FARMER_09823,Livestock,Poultry,N/A,260.0,Large,27,Integrated,N/A,N/A,N/A,N/A,0.0,999000,314000,230000,28676000,2763000,3762000
ENT_019526,FARMER_09824,Crop,Cocoa,None,6.15,Medium,2,Modern,No,Yes,Yes,No,3.3,1421000,303000,184000,912000,2213000,3634000
ENT_019527,FARMER_09825,Fish Farming,Various Fish,N/A,864.0,Medium,15,Integrated,N/A,N/A,N/A,N/A,0.0,1176000,175000,77000,151752000,923000,2099000
ENT_019528,FARMER_09826,Fish Farming,Various Fish,N/A,118.0,Small,32,Traditional,N/A,N/A,N/A,N/A,0.0,153000,39000,26000,8240000,315000,468000
ENT_019529,FARMER_09827,Crop,Vegetables,None,7.34,Medium,47,Integrated,No,Yes,No,Yes,2.14,3251000,488000,218000,489000,2611000,5862000
ENT_019530,FARMER_09828,Crop,Oil Palm,None,5.01,Medium,5,Integrated,Yes,No,Yes,No,0.89,861000,138000,66000,554000,792000,1653000
ENT_019531,FARMER_09828,Fish Farming,Various Fish,N/A,826.0,Medium,6,Modern,N/A,N/A,N/A,N/A,0.0,1399000,228000,112000,96508000,1342000,2741000
ENT_019532,FARMER_09829,Fish Farming,Various Fish,N/A,254.0,Small,4,Modern,N/A,N/A,N/A,N/A,0.0,373000,93000,62000,22630000,747000,1120000
ENT_019533,FARMER_09830,Fish Farming,Various Fish,N/A,593.0,Medium,3,Integrated,N/A,N/A,N/A,N/A,0.0,279000,107000,84000,79340000,1003000,1282000
ENT_019534,FARMER_09830,Livestock,Sheep,N/A,300.0,Large,20,Integrated,N/A,N/A,N/A,N/A,0.0,1639000,235000,98000,42593000,1182000,2821000
ENT_019535,FARMER_09831,Crop,Cocoa,None,14.24,Large,10,Integrated,No,Yes,No,Yes,2.92,5924000,1093000,600000,2448000,7196000,13120000
ENT_019536,FARMER_09831,Livestock,Pigs,N/A,148.0,Medium,8,Modern,N/A,N/A,N/A,N/A,0.0,1245000,196000,92000,23526000,1108000,2353000
ENT_019537,FARMER_09831,Livestock,Poultry,N/A,55.0,Medium,15,Integrated,N/A,N/A,N/A,N/A,0.0,112000,26000,16000,12346000,194000,306000
ENT_019538,FARMER_09832,Livestock,Poultry,N/A,183.0,Medium,8,Traditional,N/A,N/A,N/A,N/A,0.0,432000,103000,67000,15399000,809000,1241000
ENT_019539,FARMER_09832,Crop,Vegetables,Sorghum,12.13,Large,3,Integrated,No,Yes,Yes,No,4.87,7633000,1233000,597000,2454000,7162000,14795000
ENT_019540,FARMER_09832,Crop,Yam,Soybean,10.76,Large,44,Integrated,No,Yes,No,No,4.21,6875000,1128000,555000,1216000,6655000,13530000
ENT_019541,FARMER_09833,Livestock,Sheep,N/A,214.0,Large,16,Traditional,N/A,N/A,N/A,N/A,0.0,1384000,266000,151000,13019000,1813000,3197000
ENT_019542,FARMER_09833,Livestock,Cattle,N/A,231.0,Large,35,Modern,N/A,N/A,N/A,N/A,0.0,907000,229000,153000,68547000,1836000,2743000
ENT_019543,FARMER_09834,Crop,Tomato,Cowpea,4.92,Small,36,Traditional,No,Yes,No,No,2.95,839000,320000,250000,713000,3000000,3839000
ENT_019544,FARMER_09834,Fish Farming,Various Fish,N/A,749.0,Medium,8,Integrated,N/A,N/A,N/A,N/A,0.0,1285000,243000,136000,144517000,1629000,2914000
ENT_019545,FARMER_09835,Livestock,Pigs,N/A,132.0,Medium,7,Modern,N/A,N/A,N/A,N/A,0.0,472000,92000,53000,39416000,633000,1105000
ENT_019546,FARMER_09835,Crop,Maize,Sorghum,4.6,Small,7,Integrated,Yes,No,Yes,No,2.29,2242000,331000,144000,577000,1731000,3973000
ENT_019547,FARMER_09836,Crop,Maize,None,7.06,Medium,23,Integrated,No,Yes,Yes,No,1.18,924000,235000,158000,1086000,1891000,2815000
ENT_019548,FARMER_09836,Crop,Sorghum,Cocoa,13.39,Large,4,Integrated,No,Yes,No,No,3.37,3667000,1061000,756000,1899000,9068000,12735000
ENT_019549,FARMER_09836,Fish Farming,Various Fish,N/A,622.0,Medium,15,Modern,N/A,N/A,N/A,N/A,0.0,529000,149000,105000,68694000,1257000,1786000
ENT_019550,FARMER_09837,Crop,Sorghum,None,12.95,Large,12,Traditional,No,Yes,Yes,Yes,2.28,3578000,920000,622000,2497000,7458000,11036000
ENT_019551,FARMER_09838,Crop,Plantain,Cassava,14.01,Large,22,Modern,No,Yes,No,No,1.69,3074000,685000,428000,3211000,5142000,8216000
ENT_019552,FARMER_09838,Crop,Cowpea,Sesame,4.68,Small,27,Modern,No,Yes,Yes,Yes,4.4,2092000,487000,313000,664000,3755000,5847000
ENT_019553,FARMER_09839,Crop,Vegetables,Cassava,14.07,Large,9,Integrated,No,Yes,Yes,No,6.12,10754000,1862000,966000,984000,11593000,22347000
ENT_019554,FARMER_09839,Livestock,Sheep,N/A,58.0,Medium,9,Integrated,N/A,N/A,N/A,N/A,0.0,582000,85000,36000,8586000,435000,1017000
ENT_019555,FARMER_09839,Fish Farming,Various Fish,N/A,801.0,Medium,21,Integrated,N/A,N/A,N/A,N/A,0.0,325000,77000,50000,74902000,602000,927000
ENT_019556,FARMER_09840,Livestock,Cattle,N/A,141.0,Medium,13,Integrated,N/A,N/A,N/A,N/A,0.0,350000,80000,51000,26880000,614000,964000
ENT_019557,FARMER_09840,Fish Farming,Various Fish,N/A,643.0,Medium,3,Integrated,N/A,N/A,N/A,N/A,0.0,947000,197000,118000,113869000,1420000,2367000
ENT_019558,FARMER_09840,Crop,Maize,None,2.6,Small,16,Traditional,No,Yes,No,No,2.81,704000,113000,54000,385000,648000,1352000
ENT_019559,FARMER_09841,Crop,Soybean,None,11.44,Large,20,Modern,No,Yes,No,No,3.19,3550000,522000,226000,1695000,2718000,6268000
ENT_019560,FARMER_09841,Fish Farming,Various Fish,N/A,584.0,Medium,10,Integrated,N/A,N/A,N/A,N/A,0.0,668000,168000,112000,88433000,1347000,2015000
ENT_019561,FARMER_09841,Fish Farming,Various Fish,N/A,541.0,Medium,13,Integrated,N/A,N/A,N/A,N/A,0.0,414000,132000,98000,58973000,1170000,1584000
ENT_019562,FARMER_09842,Crop,Cassava,Sorghum,11.52,Large,10,Integrated,No,Yes,No,Yes,6.28,7761000,2291000,1645000,846000,19736000,27497000
ENT_019563,FARMER_09843,Livestock,Cattle,N/A,81.0,Medium,32,Modern,N/A,N/A,N/A,N/A,0.0,396000,113000,80000,14519000,965000,1361000
ENT_019564,FARMER_09844,Crop,Oil Palm,None,7.48,Medium,10,Integrated,No,Yes,Yes,No,5.28,4265000,646000,290000,567000,3482000,7747000
ENT_019565,FARMER_09844,Crop,Maize,Millet,5.66,Medium,5,Traditional,No,Yes,No,No,3.67,1216000,278000,176000,444000,2114000,3330000
ENT_019566,FARMER_09844,Fish Farming,Various Fish,N/A,223.0,Small,15,Integrated,N/A,N/A,N/A,N/A,0.0,186000,26000,11000,16103000,127000,313000
ENT_019567,FARMER_09845,Crop,Sorghum,Millet,8.04,Medium,8,Traditional,No,Yes,Yes,Yes,7.24,6634000,966000,413000,1133000,4952000,11586000
ENT_019568,FARMER_09846,Livestock,Cattle,N/A,220.0,Large,4,Integrated,N/A,N/A,N/A,N/A,0.0,1018000,163000,78000,16732000,936000,1954000
ENT_019569,FARMER_09846,Fish Farming,Various Fish,N/A,420.0,Small,10,Modern,N/A,N/A,N/A,N/A,0.0,961000,162000,82000,83743000,988000,1949000
ENT_019570,FARMER_09846,Fish Farming,Various Fish,N/A,919.0,Medium,6,Integrated,N/A,N/A,N/A,N/A,0.0,1233000,218000,115000,98376000,1379000,2612000
ENT_019571,FARMER_09847,Fish Farming,Various Fish,N/A,870.0,Medium,1,Traditional,N/A,N/A,N/A,N/A,0.0,1323000,289000,178000,162450000,2141000,3464000
ENT_019572,FARMER_09847,Crop,Sesame,Cocoa,3.35,Small,13,Modern,Yes,No,Yes,Yes,6.17,2263000,323000,134000,519000,1611000,3874000
ENT_019573,FARMER_09848,Livestock,Goats,N/A,255.0,Large,1,Modern,N/A,N/A,N/A,N/A,0.0,773000,144000,80000,30203000,955000,1728000
ENT_019574,FARMER_09848,Livestock,Pigs,N/A,139.0,Medium,9,Modern,N/A,N/A,N/A,N/A,0.0,1019000,180000,95000,18221000,1142000,2161000
ENT_019575,FARMER_09849,Fish Farming,Various Fish,N/A,997.0,Medium,40,Traditional,N/A,N/A,N/A,N/A,0.0,1625000,355000,220000,111265000,2640000,4265000
ENT_019576,FARMER_09849,Livestock,Sheep,N/A,119.0,Medium,5,Modern,N/A,N/A,N/A,N/A,0.0,678000,185000,128000,8944000,1537000,2215000
ENT_019577,FARMER_09849,Fish Farming,Various Fish,N/A,382.0,Small,45,Modern,N/A,N/A,N/A,N/A,0.0,472000,101000,62000,59070000,741000,1213000
ENT_019578,FARMER_09850,Crop,Millet,None,2.69,Small,45,Integrated,No,Yes,No,No,2.15,233000,86000,66000,314000,796000,1029000
ENT_019579,FARMER_09851,Fish Farming,Various Fish,N/A,944.0,Medium,36,Integrated,N/A,N/A,N/A,N/A,0.0,1300000,382000,273000,107962000,3280000,4580000
ENT_019580,FARMER_09851,Livestock,Cattle,N/A,193.0,Medium,29,Modern,N/A,N/A,N/A,N/A,0.0,1131000,217000,122000,45681000,1468000,2599000
ENT_019581,FARMER_09851,Fish Farming,Various Fish,N/A,457.0,Small,48,Modern,N/A,N/A,N/A,N/A,0.0,195000,44000,27000,88372000,329000,524000
ENT_019582,FARMER_09852,Fish Farming,Various Fish,N/A,317.0,Small,31,Modern,N/A,N/A,N/A,N/A,0.0,721000,104000,44000,80769000,527000,1248000
ENT_019583,FARMER_09852,Livestock,Poultry,N/A,36.0,Small,12,Modern,N/A,N/A,N/A,N/A,0.0,124000,26000,15000,5250000,184000,308000
ENT_019584,FARMER_09853,Fish Farming,Various Fish,N/A,122.0,Small,10,Traditional,N/A,N/A,N/A,N/A,0.0,306000,45000,19000,17874000,229000,535000
ENT_019585,FARMER_09853,Livestock,Poultry,N/A,153.0,Medium,9,Modern,N/A,N/A,N/A,N/A,0.0,850000,244000,173000,34496000,2080000,2930000
ENT_019586,FARMER_09854,Fish Farming,Various Fish,N/A,68.0,Subsistence,9,Traditional,N/A,N/A,N/A,N/A,0.0,45000,9000,5000,7264000,60000,105000
ENT_019587,FARMER_09854,Crop,Vegetables,Millet,8.44,Medium,29,Integrated,No,Yes,Yes,No,2.86,3444000,700000,413000,659000,4956000,8400000
ENT_019588,FARMER_09855,Fish Farming,Various Fish,N/A,676.0,Medium,3,Integrated,N/A,N/A,N/A,N/A,0.0,1077000,251000,161000,95246000,1933000,3010000
ENT_019589,FARMER_09855,Fish Farming,Various Fish,N/A,768.0,Medium,2,Traditional,N/A,N/A,N/A,N/A,0.0,383000,64000,33000,144299000,391000,774000
ENT_019590,FARMER_09855,Fish Farming,Various Fish,N/A,222.0,Small,3,Modern,N/A,N/A,N/A,N/A,0.0,330000,62000,35000,24404000,419000,749000
ENT_019591,FARMER_09856,Fish Farming,Various Fish,N/A,923.0,Medium,28,Integrated,N/A,N/A,N/A,N/A,0.0,1362000,261000,148000,133244000,1771000,3133000
ENT_019592,FARMER_09856,Crop,Sesame,None,2.69,Small,13,Modern,No,Yes,No,Yes,5.9,2200000,308000,124000,436000,1494000,3694000
ENT_019593,FARMER_09857,Crop,Soybean,None,6.78,Medium,27,Integrated,No,Yes,No,Yes,5.35,1898000,611000,452000,648000,5429000,7327000
ENT_019594,FARMER_09857,Livestock,Goats,N/A,255.0,Large,3,Traditional,N/A,N/A,N/A,N/A,0.0,1077000,152000,63000,30947000,751000,1828000
ENT_019595,FARMER_09857,Crop,Millet,None,0.76,Subsistence,4,Integrated,No,Yes,No,No,0.81,43000,14000,10000,112000,126000,169000
ENT_019596,FARMER_09858,Livestock,Goats,N/A,155.0,Medium,12,Traditional,N/A,N/A,N/A,N/A,0.0,722000,227000,167000,27448000,2001000,2723000
ENT_019597,FARMER_09858,Fish Farming,Various Fish,N/A,611.0,Medium,17,Integrated,N/A,N/A,N/A,N/A,0.0,190000,75000,59000,129085000,708000,898000
ENT_019598,FARMER_09858,Crop,Vegetables,Cocoa,2.36,Small,35,Integrated,No,Yes,Yes,No,1.41,428000,75000,39000,459000,468000,896000
ENT_019599,FARMER_09859,Livestock,Goats,N/A,287.0,Large,10,Modern,N/A,N/A,N/A,N/A,0.0,1738000,250000,105000,70714000,1256000,2994000
ENT_019600,FARMER_09859,Livestock,Goats,N/A,148.0,Medium,6,Traditional,N/A,N/A,N/A,N/A,0.0,647000,190000,136000,14770000,1630000,2277000
ENT_019601,FARMER_09859,Livestock,Sheep,N/A,260.0,Large,10,Traditional,N/A,N/A,N/A,N/A,0.0,1467000,382000,260000,15025000,3116000,4583000
ENT_019602,FARMER_09860,Fish Farming,Various Fish,N/A,605.0,Medium,23,Modern,N/A,N/A,N/A,N/A,0.0,502000,79000,37000,165449000,449000,951000
ENT_019603,FARMER_09861,Crop,Sesame,None,11.05,Large,35,Modern,No,Yes,No,No,3.52,1525000,517000,390000,2485000,4681000,6206000
ENT_019604,FARMER_09861,Livestock,Sheep,N/A,53.0,Medium,40,Modern,N/A,N/A,N/A,N/A,0.0,356000,68000,38000,8804000,455000,811000
ENT_019605,FARMER_09861,Livestock,Goats,N/A,207.0,Large,30,Traditional,N/A,N/A,N/A,N/A,0.0,1520000,274000,148000,19975000,1770000,3290000
ENT_019606,FARMER_09862,Fish Farming,Various Fish,N/A,463.0,Small,4,Traditional,N/A,N/A,N/A,N/A,0.0,303000,67000,42000,26684000,505000,808000
ENT_019607,FARMER_09862,Fish Farming,Various Fish,N/A,966.0,Medium,2,Integrated,N/A,N/A,N/A,N/A,0.0,1970000,308000,144000,221636000,1727000,3697000
ENT_019608,FARMER_09862,Crop,Groundnut,Sorghum,6.48,Medium,4,Integrated,No,Yes,No,No,1.43,686000,144000,87000,565000,1041000,1727000
ENT_019609,FARMER_09863,Crop,Sesame,None,10.58,Large,18,Modern,No,Yes,Yes,Yes,5.97,6224000,1727000,1208000,2001000,14502000,20726000
ENT_019610,FARMER_09863,Fish Farming,Various Fish,N/A,371.0,Small,21,Traditional,N/A,N/A,N/A,N/A,0.0,717000,130000,70000,38072000,844000,1561000
ENT_019611,FARMER_09863,Livestock,Cattle,N/A,135.0,Medium,16,Integrated,N/A,N/A,N/A,N/A,0.0,672000,110000,54000,16577000,652000,1324000
ENT_019612,FARMER_09864,Fish Farming,Various Fish,N/A,939.0,Medium,29,Modern,N/A,N/A,N/A,N/A,0.0,2060000,369000,198000,194187000,2370000,4430000
ENT_019613,FARMER_09864,Livestock,Sheep,N/A,108.0,Medium,3,Traditional,N/A,N/A,N/A,N/A,0.0,453000,179000,141000,9803000,1693000,2146000
ENT_019614,FARMER_09865,Crop,Rice,Oil Palm,0.72,Subsistence,19,Integrated,No,Yes,Yes,No,1.42,193000,30000,14000,45000,166000,359000
ENT_019615,FARMER_09866,Livestock,Sheep,N/A,74.0,Medium,16,Modern,N/A,N/A,N/A,N/A,0.0,442000,76000,39000,5826000,467000,909000
ENT_019616,FARMER_09866,Livestock,Goats,N/A,250.0,Large,21,Integrated,N/A,N/A,N/A,N/A,0.0,1903000,366000,208000,27145000,2491000,4394000
ENT_019617,FARMER_09867,Crop,Cassava,Tomato,1.38,Small,6,Integrated,Yes,No,No,No,2.0,280000,77000,54000,173000,649000,929000
ENT_019618,FARMER_09867,Fish Farming,Various Fish,N/A,600.0,Medium,2,Integrated,N/A,N/A,N/A,N/A,0.0,539000,186000,141000,60642000,1688000,2227000
ENT_019619,FARMER_09868,Fish Farming,Various Fish,N/A,153.0,Small,37,Integrated,N/A,N/A,N/A,N/A,0.0,332000,51000,23000,24286000,277000,609000
ENT_019620,FARMER_09868,Crop,Cocoa,Cassava,13.41,Large,6,Traditional,Yes,No,No,Yes,1.35,2490000,394000,187000,1344000,2241000,4731000
ENT_019621,FARMER_09869,Livestock,Cattle,N/A,179.0,Medium,35,Integrated,N/A,N/A,N/A,N/A,0.0,555000,130000,84000,17471000,1010000,1565000
ENT_019622,FARMER_09869,Fish Farming,Various Fish,N/A,135.0,Small,28,Traditional,N/A,N/A,N/A,N/A,0.0,141000,50000,38000,22887000,455000,596000
ENT_019623,FARMER_09870,Crop,Groundnut,Maize,4.71,Small,6,Traditional,No,Yes,No,No,1.37,472000,156000,117000,264000,1401000,1873000
ENT_019624,FARMER_09870,Livestock,Goats,N/A,247.0,Large,6,Traditional,N/A,N/A,N/A,N/A,0.0,1451000,282000,161000,47839000,1934000,3385000
ENT_019625,FARMER_09871,Livestock,Goats,N/A,269.0,Large,7,Integrated,N/A,N/A,N/A,N/A,0.0,2513000,385000,176000,41978000,2108000,4621000
ENT_019626,FARMER_09872,Crop,Tomato,None,12.65,Large,4,Modern,No,Yes,Yes,No,1.62,2556000,356000,142000,3276000,1710000,4266000
ENT_019627,FARMER_09872,Crop,Cassava,Sesame,9.85,Medium,3,Integrated,No,Yes,Yes,No,2.18,3898000,572000,247000,1926000,2963000,6861000
ENT_019628,FARMER_09873,Livestock,Goats,N/A,94.0,Medium,5,Modern,N/A,N/A,N/A,N/A,0.0,294000,80000,55000,16545000,665000,959000
ENT_019629,FARMER_09873,Livestock,Cattle,N/A,234.0,Large,9,Modern,N/A,N/A,N/A,N/A,0.0,1340000,234000,122000,28866000,1469000,2809000
ENT_019630,FARMER_09873,Crop,Groundnut,None,1.76,Small,6,Modern,No,Yes,No,No,4.56,1476000,222000,99000,187000,1193000,2669000
